, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, abs_title_sentiment_polarity, abs_title_subjectivity, average_token_length, avg_negative_polarity, avg_positive_polarity, data_channel_is_bus, data_channel_is_entertainment, data_channel_is_lifestyle, data_channel_is_socmed, data_channel_is_tech, data_channel_is_world, global_rate_negative_words, global_rate_positive_words, global_sentiment_polarity, global_subjectivity, is_weekend, kw_avg_avg, kw_avg_max, kw_avg_min, kw_max_avg, kw_max_max, kw_max_min, kw_min_avg, kw_min_max, kw_min_min, max_negative_polarity, max_positive_polarity, min_negative_polarity, min_positive_polarity, n_non_stop_unique_tokens, n_non_stop_words, n_tokens_content, n_tokens_title, n_unique_tokens, num_hrefs, num_imgs, num_keywords, num_self_hrefs, num_videos, rate_negative_words, rate_positive_words, self_reference_avg_sharess, self_reference_max_shares, self_reference_min_shares, title_sentiment_polarity, title_subjectivity, weekday_is_friday, weekday_is_monday, weekday_is_saturday, weekday_is_sunday, weekday_is_thursday, weekday_is_tuesday, weekday_is_wednesday, shares
627,0,0,0,0,4,0,9,7,7,4,0.0,0.0,0.0,0.0,1.0,0.0,1,5,4,7,0.0,1,2,0,0,9,0,5,0,0,6,6,7,1,6,9,0,7,5,0,1,9,1,0,2,7,1,0,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
628,0,8,0,9,0,8,0,7,4,3,0.0,1.0,0.0,0.0,0.0,0.0,2,6,5,5,1.0,1,2,0,1,9,0,0,0,0,9,8,3,2,6,9,0,4,5,1,2,5,1,0,0,7,0,0,0,8,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
629,0,0,4,0,0,0,9,8,7,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,5,3,1.0,1,2,0,0,9,0,0,0,0,9,8,5,1,5,9,1,2,4,0,1,5,0,0,4,9,0,0,0,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100
630,6,0,0,0,6,0,9,8,7,4,1.0,0.0,0.0,0.0,0.0,1.0,2,3,4,4,0.0,1,1,0,0,9,0,0,0,0,9,8,5,0,6,9,1,0,4,1,0,5,0,0,3,7,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
631,0,0,0,0,8,0,9,7,8,3,1.0,0.0,0.0,0.0,1.0,0.0,0,3,4,4,0.0,1,2,0,0,9,0,4,0,0,8,8,0,2,6,9,6,8,4,0,0,4,1,0,3,7,0,1,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
632,0,0,0,0,3,0,9,7,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0,4,6,4,1.0,1,2,1,1,7,0,2,0,9,9,9,7,2,7,9,1,4,8,0,1,7,0,0,2,9,0,0,0,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100
633,0,0,9,0,0,0,9,8,6,4,0.0,0.0,0.0,0.0,0.0,1.0,1,3,4,3,0.0,1,4,0,0,9,0,0,0,0,9,6,4,0,4,9,1,4,5,1,0,7,0,0,4,7,0,0,0,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
634,0,3,2,0,0,1,8,7,7,4,0.0,0.0,0.0,0.0,1.0,0.0,3,3,5,5,0.0,1,0,0,0,0,0,0,0,9,8,5,2,2,5,9,0,4,3,1,0,5,1,0,2,8,0,1,7,5,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
635,2,0,8,0,0,0,9,0,9,2,0.0,0.0,0.0,0.0,0.0,1.0,0,0,4,0,0.0,2,6,0,0,9,0,6,0,0,9,5,9,0,0,0,0,1,5,0,0,9,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
636,7,1,1,0,3,0,9,7,8,4,0.0,0.0,0.0,1.0,0.0,0.0,1,4,5,4,0.0,0,2,0,0,9,0,0,0,0,9,8,5,0,6,9,2,0,4,1,0,7,0,0,1,8,0,6,0,5,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1100
637,6,1,0,3,1,0,0,8,8,4,0.0,0.0,0.0,1.0,0.0,0.0,0,4,5,5,0.0,1,3,0,0,9,0,5,0,0,8,9,6,0,6,9,1,4,6,2,0,6,0,0,2,7,0,0,2,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100
638,0,9,0,0,0,1,1,7,8,2,0.0,1.0,0.0,0.0,0.0,0.0,1,3,5,3,0.0,1,0,0,0,0,0,3,0,9,8,4,3,1,6,9,0,2,4,0,0,5,0,0,1,6,0,0,0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
639,0,1,8,5,0,5,0,8,7,4,1.0,0.0,0.0,0.0,0.0,1.0,1,2,4,4,1.0,3,4,0,1,9,0,6,0,0,8,9,5,1,6,9,1,5,5,2,0,8,0,0,1,9,0,0,0,7,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100
640,0,0,0,7,2,1,9,7,6,5,0.0,0.0,1.0,0.0,0.0,0.0,2,2,5,5,1.0,1,3,0,0,9,0,6,0,0,8,9,0,1,4,9,2,4,2,3,4,9,0,0,4,6,0,0,0,5,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
641,0,4,0,5,0,2,4,8,6,4,0.0,1.0,0.0,0.0,0.0,0.0,1,2,4,6,0.0,1,3,0,1,9,0,0,0,0,8,9,3,2,6,9,1,5,5,6,0,2,0,7,2,7,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
642,0,0,9,0,0,0,9,7,6,2,0.0,1.0,0.0,0.0,0.0,1.0,2,3,4,3,0.0,1,2,0,0,9,0,0,0,0,8,6,2,2,6,9,4,5,4,1,0,5,0,0,4,6,0,0,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
643,0,7,0,0,0,0,9,8,5,4,1.0,1.0,0.0,0.0,0.0,0.0,1,3,4,5,0.0,1,2,1,1,9,0,2,0,0,9,6,0,0,5,9,3,5,4,3,0,9,0,1,4,6,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
644,0,3,3,3,0,4,0,7,6,3,0.0,0.0,1.0,0.0,0.0,1.0,3,5,6,4,1.0,2,2,0,1,9,0,5,0,0,8,8,5,1,6,9,0,5,6,2,2,5,0,0,4,8,0,0,0,7,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
645,6,0,0,0,2,0,6,7,8,3,0.0,0.0,1.0,1.0,0.0,0.0,0,3,5,4,1.0,0,1,1,0,9,0,1,0,9,8,4,6,0,6,9,0,4,5,0,1,6,0,0,0,6,0,0,0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
646,4,0,0,0,0,0,9,7,7,2,1.0,0.0,0.0,0.0,0.0,0.0,3,1,4,3,0.0,1,2,0,1,7,0,3,0,0,9,6,0,0,5,9,1,1,4,1,0,7,1,0,3,7,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
647,0,0,1,0,9,0,9,7,8,3,0.0,0.0,0.0,0.0,1.0,0.0,1,3,4,4,0.0,1,1,0,0,9,0,0,0,0,9,9,4,1,5,9,1,5,4,0,0,8,1,0,2,8,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
648,8,1,0,0,1,1,1,8,6,3,1.0,0.0,0.0,0.0,0.0,0.0,1,6,5,4,0.0,1,3,0,0,9,0,6,0,0,8,9,8,0,4,9,1,7,3,0,0,2,3,0,3,8,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
649,0,0,0,7,0,7,6,6,5,4,0.0,1.0,0.0,0.0,0.0,0.0,2,3,5,6,0.0,2,6,0,0,9,0,0,0,0,8,9,5,1,6,9,2,5,5,4,3,9,0,0,3,7,0,0,0,9,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
650,0,0,8,2,0,0,9,7,3,5,0.0,0.0,0.0,0.0,0.0,1.0,1,4,4,4,0.0,1,2,2,0,9,0,0,0,0,9,9,5,0,6,9,0,5,6,0,1,7,0,0,4,5,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
651,0,1,0,2,0,0,2,7,7,5,0.0,0.0,0.0,0.0,0.0,0.0,2,3,6,5,0.0,1,3,0,0,9,0,0,0,0,8,9,5,1,6,9,3,5,5,2,0,5,0,0,2,7,0,0,0,7,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
652,0,0,5,8,0,2,2,7,7,5,0.0,0.0,0.0,0.0,0.0,1.0,2,1,4,3,1.0,1,3,0,1,9,0,0,0,0,8,8,1,1,7,9,0,9,5,1,0,9,0,0,6,5,0,0,0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
653,0,0,0,0,2,0,9,7,6,4,0.0,0.0,1.0,1.0,0.0,0.0,1,3,5,5,1.0,2,4,1,3,9,0,6,0,0,9,9,0,2,5,9,1,2,4,1,0,9,1,0,2,7,0,1,5,4,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1100
654,0,0,0,0,9,0,9,7,8,3,0.0,0.0,0.0,0.0,1.0,0.0,1,4,6,4,0.0,1,2,0,0,9,0,0,0,0,8,9,7,2,6,9,1,7,5,0,1,6,2,0,1,8,0,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
655,0,0,0,9,0,0,9,7,6,3,0.0,1.0,0.0,0.0,0.0,0.0,2,1,3,6,0.0,2,5,0,1,9,0,9,0,0,9,4,4,1,4,9,0,4,5,0,0,5,0,0,4,4,1,0,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
656,0,4,0,5,3,4,0,7,6,4,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,5,0.0,1,2,1,0,9,0,3,0,0,8,9,5,2,6,9,2,5,5,4,1,7,0,0,2,7,0,0,0,8,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
657,1,8,0,0,3,0,9,7,5,4,0.0,1.0,0.0,1.0,0.0,0.0,3,2,4,5,0.0,2,3,0,0,9,0,3,0,0,9,8,0,0,3,9,7,0,4,6,0,9,3,0,3,6,0,2,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
658,1,0,0,1,0,0,9,9,7,2,1.0,0.0,0.0,0.0,0.0,0.0,4,3,3,5,0.0,1,5,0,0,9,0,7,0,0,8,5,3,1,5,9,0,2,5,0,1,5,0,0,3,6,0,1,6,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
659,0,0,0,0,5,0,4,7,7,3,0.0,0.0,0.0,0.0,1.0,0.0,3,3,5,5,0.0,1,1,0,0,8,0,0,0,9,9,6,7,1,6,9,0,2,6,0,0,7,0,0,1,6,3,0,0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
660,2,0,2,0,0,0,9,7,8,2,0.0,0.0,0.0,1.0,0.0,0.0,1,4,5,4,0.0,1,0,0,0,7,0,0,0,9,8,5,4,0,7,9,2,2,4,0,0,9,0,0,1,8,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
661,7,0,1,5,0,2,0,8,7,5,0.0,1.0,0.0,0.0,0.0,0.0,1,2,5,4,1.0,2,3,0,1,9,0,8,0,0,8,9,4,0,6,9,1,4,4,3,1,6,0,0,2,8,0,4,0,7,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100
662,0,9,0,0,0,0,4,7,6,3,0.0,1.0,0.0,0.0,0.0,0.0,2,3,6,4,0.0,1,2,0,0,9,0,0,0,0,9,9,2,0,5,9,8,7,3,3,4,5,0,2,2,7,0,1,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
663,0,0,0,9,0,0,9,7,8,4,0.0,0.0,1.0,0.0,0.0,0.0,4,6,5,7,1.0,3,4,1,5,9,0,0,0,0,8,9,4,1,6,9,2,5,6,1,0,7,0,3,2,7,0,0,2,4,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1100
664,1,1,1,0,2,0,6,8,8,4,0.0,1.0,0.0,0.0,0.0,0.0,1,4,6,4,0.0,1,2,0,0,9,0,5,0,0,8,5,7,0,7,9,1,6,5,0,0,8,0,0,1,9,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
665,9,0,1,0,0,0,9,7,7,2,1.0,0.0,0.0,0.0,0.0,0.0,0,3,4,4,0.0,2,2,0,0,9,0,4,0,0,8,4,8,1,7,9,0,4,7,1,0,2,0,0,1,8,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
666,0,0,4,0,0,0,9,8,6,3,0.0,0.0,0.0,0.0,0.0,1.0,4,2,4,3,0.0,0,2,1,0,0,0,0,0,0,8,6,4,1,5,9,0,5,6,0,1,6,0,0,4,4,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
667,5,0,1,2,2,1,6,7,7,2,0.0,0.0,0.0,1.0,0.0,0.0,2,2,5,4,0.0,2,3,0,1,9,0,3,0,0,9,7,5,0,6,9,1,4,5,0,0,2,0,0,3,6,1,0,7,6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
668,1,2,2,0,0,0,9,7,7,4,0.0,1.0,1.0,0.0,0.0,0.0,1,3,5,5,0.0,2,3,0,0,9,0,7,0,0,8,6,3,1,5,9,3,2,5,0,2,8,1,0,2,8,0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
669,1,0,3,2,1,0,9,8,4,6,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,4,0.0,1,0,3,0,0,0,0,0,9,5,4,0,0,7,9,0,3,6,0,0,7,0,0,4,2,0,0,0,2,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
670,5,0,0,0,2,0,9,7,6,4,1.0,0.0,1.0,0.0,1.0,0.0,2,2,5,5,0.0,1,2,1,0,8,0,5,0,0,9,9,0,0,4,9,5,2,3,6,2,9,1,0,1,7,0,1,0,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
671,0,4,1,0,0,0,9,8,7,3,0.0,0.0,0.0,0.0,0.0,1.0,2,1,5,3,0.0,2,3,0,1,9,3,5,0,0,8,8,1,2,5,9,0,5,5,2,6,6,0,0,4,6,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
672,0,1,0,1,8,1,2,7,7,3,0.0,0.0,0.0,0.0,1.0,0.0,1,2,5,3,0.0,1,1,1,0,8,0,0,0,0,8,9,2,2,4,9,1,2,4,0,0,7,1,0,3,7,0,0,0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
673,0,0,0,0,5,2,2,7,7,2,0.0,0.0,0.0,0.0,1.0,0.0,2,3,5,4,0.0,1,1,0,0,9,0,0,0,0,8,8,5,2,6,9,1,4,7,0,0,6,1,0,3,5,0,0,0,6,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
674,2,5,0,0,1,0,9,8,7,1,0.0,1.0,0.0,0.0,0.0,0.0,1,1,4,4,0.0,2,2,0,0,9,0,8,0,0,9,4,7,2,6,9,0,3,5,1,0,9,0,0,3,7,0,0,1,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
675,0,0,0,4,0,0,9,7,8,4,0.0,1.0,0.0,0.0,0.0,1.0,1,1,4,5,0.0,1,5,0,0,9,0,0,0,0,9,7,7,2,7,9,0,5,5,0,0,9,0,0,0,6,0,0,0,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
676,0,3,0,4,0,2,3,7,6,4,0.0,1.0,0.0,0.0,0.0,0.0,8,1,3,6,0.0,0,2,0,0,9,0,0,0,0,9,9,2,4,6,9,0,5,5,0,0,7,0,0,5,3,0,1,0,6,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1100
677,0,0,0,0,0,9,0,7,7,5,0.0,1.0,0.0,0.0,0.0,0.0,0,4,5,6,1.0,1,2,0,0,9,0,3,2,0,8,9,3,2,5,9,2,6,4,5,2,4,3,0,2,8,0,0,0,7,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
678,7,1,1,1,0,0,0,7,6,4,0.0,0.0,0.0,1.0,0.0,0.0,1,4,6,7,0.0,1,8,0,0,9,0,7,0,0,8,7,6,0,5,9,1,4,4,2,0,5,0,0,2,8,0,0,0,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
679,2,0,2,0,2,0,9,6,5,4,0.0,0.0,0.0,0.0,0.0,0.0,3,2,5,6,0.0,1,0,0,0,9,0,4,0,0,7,9,6,3,6,9,0,0,6,0,0,8,0,0,4,7,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
680,8,0,2,1,0,0,9,7,8,2,1.0,0.0,0.0,0.0,0.0,1.0,1,1,5,3,0.0,1,2,0,0,9,0,0,0,0,8,9,7,1,6,9,1,5,4,1,0,8,0,1,2,8,0,0,0,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
681,3,0,1,0,0,0,9,7,9,0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,6,4,0.0,1,3,0,0,8,0,3,0,0,9,0,9,0,7,9,0,0,6,0,0,8,0,0,0,9,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
682,0,0,7,0,2,4,0,7,6,3,0.0,0.0,0.0,0.0,1.0,0.0,2,3,4,5,0.0,1,4,0,0,9,0,0,0,0,8,9,2,1,5,9,4,6,6,4,1,7,3,1,2,8,0,0,0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
683,9,0,3,0,0,1,4,7,8,3,1.0,0.0,0.0,0.0,0.0,0.0,1,4,6,4,0.0,1,1,1,0,9,0,0,0,0,8,8,8,1,7,9,0,5,5,0,0,5,0,0,0,8,0,0,2,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
684,9,1,1,0,0,0,9,7,6,3,1.0,0.0,0.0,0.0,0.0,0.0,2,4,5,3,0.0,2,7,0,0,8,0,6,0,0,8,8,2,1,5,9,2,4,4,1,0,4,0,0,1,7,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
685,0,0,4,7,0,9,6,8,7,4,0.0,0.0,0.0,0.0,0.0,1.0,3,2,5,7,0.0,2,3,0,0,9,0,0,0,9,8,7,8,4,6,9,1,4,6,0,0,9,0,0,4,8,0,0,0,3,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
686,0,0,5,0,0,2,0,7,7,3,1.0,0.0,0.0,0.0,0.0,0.0,2,1,4,5,1.0,1,3,0,0,9,0,0,0,0,8,8,5,1,6,9,0,5,5,1,0,7,0,0,2,8,0,0,0,4,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1100
687,0,0,5,2,0,4,0,7,7,4,0.0,0.0,0.0,0.0,0.0,1.0,1,4,5,6,1.0,2,2,1,1,9,0,0,0,0,7,8,5,0,5,9,1,4,4,2,0,6,0,0,3,8,0,0,0,7,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
688,8,2,0,0,0,5,8,7,5,3,0.0,0.0,0.0,1.0,0.0,0.0,1,2,4,5,0.0,2,5,1,0,9,1,0,0,0,9,8,5,0,5,9,1,5,5,1,0,6,0,0,5,7,0,5,2,5,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
689,0,0,0,0,9,1,0,7,7,4,0.0,1.0,0.0,0.0,1.0,0.0,2,2,4,6,0.0,1,1,0,0,8,0,6,0,0,8,5,0,2,6,9,1,4,5,0,0,3,1,0,3,6,1,1,1,5,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
690,0,0,0,9,0,2,3,7,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0,3,7,2,1.0,1,2,0,0,9,0,0,0,0,8,8,7,3,7,9,0,5,7,0,0,8,0,0,0,9,0,0,0,6,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100
691,0,0,3,0,1,2,3,8,7,3,0.0,0.0,0.0,0.0,0.0,0.0,2,4,6,5,0.0,1,1,1,0,7,0,5,0,0,8,5,5,1,6,9,0,4,4,0,1,8,1,0,2,5,0,0,0,4,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
692,0,0,9,0,0,0,9,7,6,3,0.0,1.0,0.0,0.0,0.0,1.0,0,1,2,3,0.0,0,3,0,0,9,0,0,0,0,8,5,5,1,7,9,0,3,6,0,0,5,1,4,7,6,0,0,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
693,0,0,0,0,0,0,9,7,5,4,0.0,1.0,0.0,0.0,0.0,0.0,1,3,5,5,0.0,1,3,0,0,9,0,5,0,0,8,4,4,1,6,9,0,3,5,0,0,4,0,0,2,7,0,0,0,5,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
694,0,0,0,6,0,2,4,7,5,4,1.0,0.0,0.0,0.0,0.0,0.0,1,5,6,7,0.0,2,2,0,1,9,0,0,0,0,7,8,5,4,5,9,0,8,5,2,1,6,0,3,0,8,2,0,0,5,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1100
695,2,7,0,0,0,0,9,7,9,4,0.0,1.0,0.0,0.0,0.0,0.0,0,3,5,6,0.0,1,2,1,0,8,1,1,0,0,9,0,9,2,5,9,0,3,5,2,0,7,0,0,0,9,0,0,0,5,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
696,3,3,2,0,0,0,9,7,8,4,1.0,0.0,0.0,0.0,0.0,0.0,2,3,5,5,0.0,1,2,0,0,9,0,0,0,0,9,9,5,1,6,9,1,2,5,1,0,7,1,0,2,7,2,0,0,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1100
697,0,0,7,4,0,2,3,8,7,4,0.0,0.0,0.0,0.0,0.0,0.0,1,4,5,5,0.0,2,3,0,1,9,0,0,0,0,5,7,5,3,6,9,0,6,6,1,0,6,0,0,2,8,0,0,0,7,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
698,0,0,2,0,0,7,9,8,6,4,1.0,0.0,0.0,0.0,0.0,0.0,1,3,5,5,1.0,1,2,0,0,9,0,0,0,0,9,9,2,0,5,9,2,2,3,0,2,9,3,0,1,6,0,0,0,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
699,0,4,0,0,0,5,8,7,6,5,0.0,1.0,0.0,0.0,0.0,0.0,1,3,5,5,0.0,0,3,0,0,9,0,3,0,0,8,9,1,1,7,9,1,5,5,0,4,6,0,1,3,7,0,0,0,8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
700,0,0,0,0,9,2,4,7,7,3,0.0,0.0,0.0,0.0,1.0,0.0,2,4,5,5,0.0,1,2,0,0,9,0,0,0,0,8,9,2,1,4,9,6,5,3,0,3,4,3,1,2,7,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
701,1,3,1,0,0,0,9,7,7,4,0.0,1.0,0.0,0.0,0.0,0.0,4,2,5,4,0.0,2,3,0,0,9,0,6,0,0,9,9,0,0,7,9,1,5,6,0,0,6,0,0,2,7,0,4,0,4,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1100
702,0,0,9,6,0,0,9,8,5,3,0.0,1.0,0.0,0.0,0.0,1.0,2,2,4,3,0.0,1,0,0,0,0,0,1,0,9,9,7,2,1,5,9,3,0,4,0,0,4,0,0,4,5,0,0,0,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
703,0,1,2,0,0,0,9,7,8,3,1.0,1.0,0.0,0.0,0.0,0.0,0,4,6,5,0.0,1,9,0,0,9,0,6,0,0,7,9,7,1,7,9,1,3,6,0,0,5,0,0,1,9,0,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1100
704,0,0,3,6,0,0,9,8,5,5,0.0,0.0,0.0,0.0,0.0,1.0,1,4,4,5,1.0,2,2,1,0,9,0,0,0,0,7,9,2,1,5,9,1,2,4,1,0,8,0,0,2,6,0,0,0,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
705,7,0,3,0,0,0,9,8,8,2,1.0,0.0,0.0,0.0,0.0,0.0,1,3,5,5,0.0,1,2,0,0,9,0,0,8,0,8,5,7,0,6,9,1,4,4,0,0,6,0,0,1,7,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
706,5,0,0,0,2,0,9,7,7,3,0.0,0.0,0.0,0.0,1.0,0.0,3,3,1,3,0.0,1,1,0,0,9,1,5,0,0,8,4,2,2,6,9,1,4,6,0,0,6,1,0,3,6,0,0,5,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
707,0,0,3,8,0,2,4,7,6,3,0.0,0.0,1.0,0.0,0.0,0.0,2,3,3,6,0.0,1,3,0,1,9,0,0,0,0,8,9,4,2,6,9,1,4,5,0,0,7,0,0,4,8,0,0,0,4,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1100
708,9,0,0,8,0,0,9,8,7,4,1.0,0.0,1.0,0.0,0.0,0.0,0,6,6,5,1.0,0,0,1,0,0,0,0,0,9,8,7,7,0,7,9,0,2,6,0,0,7,0,0,0,9,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
709,0,5,0,0,0,0,9,0,9,0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,5,0,0.0,2,2,0,1,9,0,3,0,0,9,0,9,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
710,4,0,0,0,0,1,1,7,6,3,0.0,0.0,0.0,0.0,1.0,0.0,1,4,5,4,0.0,1,3,0,0,9,0,0,0,0,2,7,5,2,6,9,0,5,5,0,0,9,0,0,2,8,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
711,1,4,3,3,0,0,9,7,8,6,1.0,0.0,1.0,1.0,0.0,0.0,1,4,6,5,0.0,1,2,1,0,9,0,0,0,0,7,9,6,1,7,9,1,4,6,0,1,9,0,0,1,8,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
712,0,2,0,8,0,9,3,7,6,5,0.0,0.0,0.0,0.0,0.0,0.0,3,3,4,6,1.0,3,3,0,1,9,0,6,0,0,9,9,0,1,4,9,2,8,3,3,8,9,0,1,3,5,0,0,0,8,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100
713,0,2,0,5,0,2,7,7,6,3,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,4,0.0,2,4,0,3,9,0,6,0,0,8,9,1,0,4,9,1,5,4,1,0,5,0,0,2,6,0,0,0,6,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
714,6,0,0,0,9,4,0,7,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0,5,5,5,0.0,1,2,1,0,9,0,6,0,0,8,8,8,2,7,9,0,4,6,0,0,6,0,0,0,8,0,0,0,7,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1100
715,0,0,1,8,2,5,0,7,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0,3,6,5,1.0,2,4,0,1,9,0,8,0,0,8,8,4,1,8,9,0,5,7,0,0,6,0,0,1,9,0,0,0,6,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100
716,0,7,0,8,5,0,9,7,4,6,0.0,1.0,0.0,0.0,0.0,0.0,3,2,4,4,0.0,1,6,0,0,9,0,8,0,0,9,9,2,0,5,9,1,5,4,2,2,5,1,0,6,5,0,8,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
